Command,Shell,Exit code,User time (us),System time (us),Max RSS (Bytes),Page Reclaims,Page Faults,Voluntary Context Switches,Involuntary Context Switches,Wall clock (us)
"ls -lar","",0,754,4042,1654784,429,0,0,19,24298
"ls -lar","",0,737,3788,1654784,429,0,0,20,24239
"ls -lar","",0,739,4069,1949696,447,0,0,21,24191
"ls -lar","",0,721,4011,1867776,442,0,0,19,24357
"ls -lar","",0,740,2246,1654784,429,0,0,19,24371
"ls -lar","",0,738,4087,1851392,441,0,0,19,24451
"ls -lar","",0,737,4106,1802240,438,0,0,19,24392
"ls -lar","",0,729,4106,1949696,447,0,0,18,24408
"ls -lar","",0,742,4113,1949696,447,0,0,20,24498
"ls -lar","",0,738,3288,1949696,447,0,0,23,24670
"ls -lar","",0,751,4083,1900544,444,0,0,20,24244
"ls -lar","",0,745,4127,1867776,442,0,0,19,24208
"ls -lar","",0,720,3633,1949696,447,0,0,20,24520
"ls -lar","",0,726,3773,1802240,438,0,0,17,24257
"ls -lar","",0,713,4120,1998848,450,0,0,20,24415
"ls -lar","",0,740,4096,1654784,429,0,0,20,24315
"ls -lar","",0,718,4108,1949696,447,0,0,19,24471
"ls -lar","",0,728,4141,1900544,444,0,0,21,24415
"ls -lar","",0,698,3918,1949696,447,0,0,19,24552
"ls -lar","",0,709,4157,2146304,459,0,0,20,24555
"ls -lar","",0,735,4017,1949696,447,0,0,18,24467
"ls -lar","",0,709,4091,1949696,447,0,0,19,24361
"ls -lar","",0,711,4139,1851392,441,0,0,19,24500
"ls -lar","",0,734,4100,1867776,442,0,0,21,24340
"ls -lar","",0,740,4008,1933312,446,0,0,19,24487
"ls -lar","",0,723,4094,1867776,442,0,0,22,24542
"ls -lar","",0,682,4025,1654784,429,0,0,22,24399
"ls -lar","",0,751,2294,1949696,447,0,0,18,24327
"ls -lar","",0,734,4108,1949696,447,0,0,20,24407
"ls -lar","",0,690,3897,1687552,431,0,0,19,24394
"ls -lar","",0,712,4054,1687552,431,0,0,20,24320
"ls -lar","",0,726,3632,1867776,442,0,0,20,24506
"ls -lar","",0,764,4152,1966080,448,0,0,20,24617
"ls -lar","",0,720,4022,1949696,447,0,0,22,24319
"ls -lar","",0,714,4066,1687552,431,0,0,19,24564
"ls -lar","",0,731,3448,2146304,459,0,0,21,24401
"ls -lar","",0,725,4094,1933312,447,0,0,20,24345
"ls -lar","",0,741,3311,1949696,447,0,0,21,24458
"ls -lar","",0,745,4101,1867776,442,0,0,20,24616
"ls -lar","",0,715,2559,1867776,442,0,0,20,24193
"ls -lar","",0,733,4066,1851392,441,0,0,20,24590
"ls -lar","",0,725,3966,1867776,442,0,0,19,24604
"ls -lar","",0,712,4115,1949696,447,0,0,20,24433
"ls -lar","",0,736,4007,1933312,446,0,0,18,24275
"ls -lar","",0,727,4131,2097152,457,0,0,20,24574
"ls -lar","",0,736,4081,1949696,448,0,0,20,24385
"ls -lar","",0,728,4132,1949696,448,0,0,18,24389
"ls -lar","",0,724,4083,1687552,432,0,0,19,24364
"ls -lar","",0,722,2161,2146304,460,0,0,20,26788
"ls -lar","",0,745,2962,1687552,432,0,0,21,25417
"ls -lar","",0,716,2682,1933312,447,0,0,20,24541
"ls -lar","",0,736,4104,1949696,448,0,0,21,24363
"ls -lar","",0,710,4066,1949696,448,0,0,20,24430
"ls -lar","",0,724,4067,1867776,443,0,0,20,24372
"ls -lar","",0,744,2662,1654784,430,0,0,19,24230
"ls -lar","",0,737,4041,1802240,439,0,0,20,24267
"ls -lar","",0,731,4072,1867776,443,0,0,20,24279
"ls -lar","",0,710,3424,1802240,439,0,0,20,24590
"ls -lar","",0,717,3012,1654784,430,0,0,21,24391
"ls -lar","",0,717,3900,1851392,442,0,0,17,24216
"ls -lar","",0,735,4100,1949696,448,0,0,20,24660
"ls -lar","",0,730,4088,1867776,443,0,0,21,24545
"ls -lar","",0,728,3347,1867776,443,0,0,20,24319
"ls -lar","",0,729,4054,1966080,449,0,0,21,24264
"ls -lar","",0,706,3439,2129920,459,0,0,22,24277
"ls -lar","",0,716,3951,1933312,447,0,0,19,24288
"ls -lar","",0,734,3049,1867776,443,0,0,19,24695
"ls -lar","",0,727,4093,1867776,443,0,0,19,24520
"ls -lar","",0,737,4112,1949696,448,0,0,20,24579
"ls -lar","",0,729,4072,1867776,443,0,0,20,24542
"ls -lar","",0,734,4104,1949696,448,0,0,22,24629
"ls -lar","",0,726,4136,2129920,459,0,0,21,24483
"ls -lar","",0,739,3991,1720320,434,0,0,20,24320
"ls -lar","",0,735,4126,2146304,460,0,0,22,24508
"ls -lar","",0,731,4062,1867776,443,0,0,21,24445
"ls -lar","",0,716,4078,1654784,430,0,0,19,24364
"ls -lar","",0,732,4073,1949696,448,0,0,19,24383
"ls -lar","",0,724,3424,1949696,448,0,0,28,24945
"ls -lar","",0,709,4111,2146304,460,0,0,21,24735
"ls -lar","",0,731,4016,1949696,448,0,0,20,24506
"ls -lar","",0,709,4058,1687552,432,0,0,23,24395
"ls -lar","",0,687,3977,1933312,447,0,0,19,24191
"ls -lar","",0,680,3943,1687552,432,0,0,22,24390
"ls -lar","",0,702,3964,1867776,443,0,0,20,24337
"ls -lar","",0,727,4149,1933312,447,0,0,18,24423
"ls -lar","",0,729,3949,1949696,448,0,0,19,24732
"ls -lar","",0,728,3951,1949696,448,0,0,20,24379
"ls -lar","",0,714,4060,1949696,448,0,0,19,24230
"ls -lar","",0,676,3474,1949696,448,0,0,21,24306
"ls -lar","",0,762,4073,1687552,432,0,0,21,24763
"ls -lar","",0,719,3910,1867776,443,0,0,18,24425
"ls -lar","",0,708,4094,1933312,447,0,0,19,24559
"ls -lar","",0,719,4066,1654784,430,0,0,19,24480
"ls -lar","",0,682,3967,1949696,448,0,0,18,24319
"ls -lar","",0,715,3351,1884160,444,0,0,18,24357
"ls -lar","",0,734,4132,2015232,452,0,0,21,24792
"ls -lar","",0,726,3322,1949696,448,0,0,19,24413
"ls -lar","",0,716,4136,2146304,460,0,0,19,24853
"ls -lar","",0,751,4054,1949696,448,0,0,17,24634
"ls -lar","",0,753,4107,1654784,430,0,0,21,24545
"ls -lar","",0,720,4141,1933312,447,0,0,21,24587
"ls -lar","",0,729,4083,1687552,432,0,0,19,24729
"ls -lar","",0,723,4131,1835008,441,0,0,20,24341
"ls -lar","",0,753,4033,1933312,447,0,0,19,24484
"ls -lar","",0,710,4146,1949696,448,0,0,20,24288
"ls -lar","",0,717,4087,1933312,447,0,0,20,24527
"ls -lar","",0,723,4008,1949696,448,0,0,18,24318
"ls -lar","",0,728,2933,1949696,448,0,0,21,24545
"ls -lar","",0,759,4033,1654784,430,0,0,19,24474
"ls -lar","",0,701,4091,1949696,448,0,0,19,24562
"ls -lar","",0,716,2342,1982464,452,0,0,21,24644
"ls -lar","",0,664,3907,1654784,430,0,0,18,24459
"ls -lar","",0,677,3942,1851392,442,0,0,22,24430
"ls -lar","",0,716,4029,1949696,448,0,0,23,25353
"ls -lar","",0,691,4026,1933312,449,0,0,21,24570
"ls -lar","",0,693,3511,1900544,445,0,0,20,32763
"ls -lar","",0,702,3084,1949696,448,0,0,20,25300
"ls -lar","",0,686,3802,1949696,448,0,0,20,24330
"ls -lar","",0,701,3453,1687552,432,0,0,22,24488
"ls -lar","",0,686,4011,1949696,448,0,0,23,24517
"ls -lar","",0,693,3175,1867776,443,0,0,22,24239
"ls -lar","",0,683,3812,1949696,449,0,0,19,24434
"ls -lar","",0,675,3981,1982464,450,0,0,20,24302
"ls -lar","",0,680,3477,1867776,445,0,0,20,24363
"ls -lar","",0,729,4060,1949696,448,0,0,20,25126
"ls -lar","",0,788,4161,1851392,442,0,0,21,26141
"ls -lar","",0,692,4011,1966080,449,0,0,22,24853
"ls -lar","",0,687,3942,1966080,449,0,0,22,24256
"ls -lar","",0,695,3958,1687552,432,0,0,21,24242
"ls -lar","",0,689,4016,1802240,439,0,0,21,24394
"ls -lar","",0,673,3970,1802240,439,0,0,21,24392
"ls -lar","",0,679,3985,1867776,443,0,0,21,24375
"ls -lar","",0,690,3930,1949696,448,0,0,20,24366
"ls -lar","",0,677,3960,1687552,432,0,0,21,24345
"ls -lar","",0,679,3895,1949696,448,0,0,21,24200
"ls -lar","",0,671,3948,1851392,442,0,0,21,24250
"ls -lar","",0,682,3980,1933312,447,0,0,18,24367
"ls -lar","",0,677,3454,1900544,445,0,0,21,24178
"ls -lar","",0,717,4024,1982464,450,0,0,23,24652
"ls -lar","",0,681,3438,1867776,443,0,0,22,24451
"ls -lar","",0,677,3790,1851392,442,0,0,20,24102
"ls -lar","",0,688,3998,1933312,447,0,0,21,24458
"ls -lar","",0,676,3871,1949696,448,0,0,21,24483
